neck_angle,shoulder_tilt,spine_lean_angle,forward_head_offset,shoulder_hip_alignment,ear_shoulder_dist,shoulder_symmetry,lateral_lean,label_raw,label,subject
170.4547,6.2628,177.6867,1.1163,170.4547,0.0887,0.9104,1.7012,TLF,Forward Lean,6
170.3896,6.2942,177.6511,1.124,170.3896,0.0889,0.9101,1.7262,TLF,Forward Lean,6
170.5339,6.2839,177.6919,1.1137,170.5339,0.0894,0.9103,1.6977,TLF,Forward Lean,6
170.6488,6.2308,177.7156,1.1018,170.6488,0.0896,0.9114,1.6812,TLF,Forward Lean,6
170.6113,6.0917,177.713,1.1099,170.6113,0.0898,0.9144,1.6804,TLF,Forward Lean,6
170.3716,6.0769,177.7739,1.156,170.3716,0.0897,0.9144,1.6354,TLF,Forward Lean,6
170.1537,6.0736,177.7194,1.1817,170.1537,0.0897,0.9152,1.6754,TLF,Forward Lean,6
169.7362,6.0867,177.7406,1.2219,169.7362,0.0877,0.9148,1.6569,TLF,Forward Lean,6
169.6753,6.0952,177.7405,1.2198,169.6753,0.0869,0.9147,1.6567,TLF,Forward Lean,6
171.8104,6.1076,177.5176,0.8611,171.8104,0.0866,0.9159,1.817,TLF,Forward Lean,6
172.5551,6.1951,177.7127,0.7764,172.5551,0.0864,0.913,1.6717,TLF,Forward Lean,6
173.2345,6.5697,177.3125,0.8504,173.2345,0.1196,0.9087,2.0211,TLF,Forward Lean,6
172.4408,6.4928,177.3038,0.9942,172.4408,0.1173,0.911,2.0261,TLF,Forward Lean,6
172.8933,6.6153,177.4207,0.9147,172.8933,0.1159,0.9075,1.9301,TLF,Forward Lean,6
173.1098,6.6274,177.3318,0.8502,173.1098,0.1155,0.9073,1.9895,TLF,Forward Lean,6
173.0066,6.6247,177.4296,0.8909,173.0066,0.1155,0.9071,1.9165,TLF,Forward Lean,6
172.1377,6.457,177.5585,1.0878,172.1377,0.1151,0.9094,1.8128,TLF,Forward Lean,6
173.1875,6.3009,177.7271,0.9169,173.1875,0.1159,0.9121,1.6937,TLF,Forward Lean,6
172.574,6.0637,178.2971,1.0203,172.574,0.1023,0.9145,1.2965,TLF,Forward Lean,6
170.38,5.7999,178.3216,1.2011,170.38,0.0869,0.9196,1.2743,TLF,Forward Lean,6
168.9431,5.4344,178.4291,1.3395,168.9431,0.0813,0.9259,1.198,TLF,Forward Lean,6
168.2294,5.2955,178.3821,1.3746,168.2294,0.078,0.9288,1.2367,TLF,Forward Lean,6
166.456,5.1473,178.3007,1.5822,166.456,0.0771,0.9323,1.3013,TLF,Forward Lean,6
164.8608,4.8951,178.1565,1.6872,164.8608,0.0734,0.9377,1.4063,TLF,Forward Lean,6
162.8762,4.8421,178.1767,1.9556,162.8762,0.0741,0.9386,1.3897,TLF,Forward Lean,6
162.2834,4.8014,178.271,2.034,162.2834,0.0738,0.938,1.3174,TLF,Forward Lean,6
161.7146,4.7547,178.3966,2.1268,161.7146,0.0741,0.9379,1.2209,TLF,Forward Lean,6
161.0825,4.7439,178.3888,2.1635,161.0825,0.0727,0.9384,1.2265,TLF,Forward Lean,6
160.936,4.6715,178.4713,2.2017,160.936,0.0731,0.9394,1.1632,TLF,Forward Lean,6
160.5449,4.703,178.521,2.1927,160.5449,0.071,0.9385,1.1244,TLF,Forward Lean,6
160.3972,4.7028,178.523,2.1979,160.3972,0.0706,0.9386,1.1227,TLF,Forward Lean,6
160.4448,4.7011,178.529,2.1896,160.4448,0.0705,0.9386,1.1183,TLF,Forward Lean,6
172.2944,5.5821,176.7552,0.469,172.2944,0.0603,0.9108,2.4556,TLF,Forward Lean,6
174.9201,4.7347,176.4891,0.1804,174.9201,0.0659,0.9301,2.6506,TLF,Forward Lean,6
169.6694,5.2136,176.1731,0.6191,169.6694,0.0547,0.9228,2.9043,TLF,Forward Lean,6
162.3261,5.4191,176.1186,0.9885,162.3261,0.0415,0.9198,2.9514,TLF,Forward Lean,6
159.2326,5.6371,176.0566,1.1623,159.2326,0.0402,0.9164,3.005,TLF,Forward Lean,6
158.0548,5.7886,175.987,1.2224,158.0548,0.0397,0.9138,3.0563,TLF,Forward Lean,6
156.4769,6.9903,175.8871,1.9196,156.4769,0.0578,0.8892,3.0915,TLF,Forward Lean,6
154.9102,7.7726,176.042,2.425,154.9102,0.0673,0.8713,2.9399,TLF,Forward Lean,6
154.7749,7.8371,176.0418,2.5479,154.7749,0.0702,0.87,2.9337,TLF,Forward Lean,6
154.2968,7.8453,176.0494,2.662,154.2968,0.0718,0.8702,2.9276,TLF,Forward Lean,6
179.4359,4.9914,178.9804,-0.0921,179.4359,0.1158,0.8896,0.7014,TLF,Forward Lean,6
177.4555,5.2607,178.4536,0.2018,177.4555,0.1159,0.8863,1.0622,TLF,Forward Lean,6
176.9728,5.335,178.3458,0.2755,176.9728,0.115,0.8857,1.1361,TLF,Forward Lean,6
154.545,13.553,165.9577,1.093,154.545,0.0552,0.3912,4.0447,TLF,Forward Lean,6
152.0475,14.6135,164.8974,1.15,152.0475,0.0517,0.3539,3.9954,TLF,Forward Lean,6
152.0698,13.5931,165.2374,1.4125,152.0698,0.062,0.4172,4.2868,TLF,Forward Lean,6
148.51,13.876,164.234,1.6209,148.51,0.0598,0.3961,4.4291,TLF,Forward Lean,6
150.6143,13.5934,165.1949,1.6228,150.6143,0.0645,0.4265,4.3916,TLF,Forward Lean,6
152.8222,11.4969,162.0406,1.1651,152.8222,0.0727,0.4945,4.9913,TLF,Forward Lean,6
147.458,11.4578,159.0511,1.4611,147.458,0.0727,0.4632,5.6218,TLF,Forward Lean,6
151.6108,8.9183,158.3979,0.8081,151.6108,0.0684,0.575,6.5487,TLF,Forward Lean,6
149.3479,9.272,155.8403,0.8261,149.3479,0.0731,0.5666,6.8616,TLF,Forward Lean,6
150.1261,6.0442,153.8721,0.5587,150.1261,0.0855,0.6354,6.5389,TLF,Forward Lean,6
148.7869,4.3099,152.1477,0.4486,148.7869,0.0765,0.662,6.3179,TLF,Forward Lean,6
144.0218,8.1761,138.1354,-0.7066,144.0218,0.0689,0.1998,4.6621,TLF,Forward Lean,6
132.9109,6.9682,122.0583,-1.0707,132.9109,0.0569,0.0366,3.9721,TLF,Forward Lean,6
171.895,5.1776,177.9068,1.1218,171.895,0.1071,0.8955,1.4381,TLF,Forward Lean,6
171.9434,5.1458,177.9127,1.1117,171.9434,0.1069,0.8963,1.4353,TLF,Forward Lean,6
171.8866,5.1653,177.9002,1.1158,171.8866,0.1065,0.8961,1.4433,TLF,Forward Lean,6
171.826,5.1812,177.8887,1.1234,171.826,0.1064,0.8962,1.451,TLF,Forward Lean,6
171.7897,5.1973,177.8784,1.1272,171.7897,0.1063,0.896,1.4584,TLF,Forward Lean,6
171.842,5.4858,177.885,1.1155,171.842,0.106,0.8905,1.4611,TLF,Forward Lean,6
172.2657,5.6585,177.8683,1.0314,172.2657,0.1056,0.8874,1.4761,TLF,Forward Lean,6
172.4316,5.6342,177.8432,0.9969,172.4316,0.1057,0.888,1.4932,TLF,Forward Lean,6
172.5165,5.6363,177.8246,0.9784,172.5165,0.1058,0.8883,1.5061,TLF,Forward Lean,6
172.6018,5.6664,177.6876,0.9371,172.6018,0.1057,0.8885,1.6015,TLF,Forward Lean,6
172.5897,5.6563,177.6142,0.9251,172.5897,0.1056,0.8892,1.6521,TLF,Forward Lean,6
172.4262,5.7779,177.5501,0.9389,172.4262,0.1051,0.8876,1.6992,TLF,Forward Lean,6
172.2603,5.8377,177.4621,0.9518,172.2603,0.105,0.8872,1.7619,TLF,Forward Lean,6
172.2704,5.8116,177.4762,0.9494,172.2704,0.1046,0.8881,1.7556,TLF,Forward Lean,6
170.1294,5.3877,177.5161,1.3454,170.1294,0.1046,0.9118,1.7161,TLF,Forward Lean,6
169.6451,5.6761,177.3583,1.3883,169.6451,0.1034,0.9062,1.8319,TLF,Forward Lean,6
169.3475,5.6926,177.2876,1.4379,169.3475,0.1041,0.9063,1.887,TLF,Forward Lean,6
176.6679,5.31,178.3065,0.3255,176.6679,0.1138,0.8871,1.1659,TLF,Forward Lean,6
175.2058,5.3084,178.2846,0.6047,175.2058,0.1126,0.888,1.181,TLF,Forward Lean,6
173.489,5.2044,178.3011,0.9222,173.489,0.1099,0.8901,1.1669,TLF,Forward Lean,6
172.7371,5.1718,178.3037,1.0505,172.7371,0.1083,0.891,1.1642,TLF,Forward Lean,6
172.5285,5.1218,178.2945,1.0841,172.5285,0.1079,0.8921,1.1698,TLF,Forward Lean,6
172.2021,5.0801,178.3113,1.144,172.2021,0.1075,0.893,1.158,TLF,Forward Lean,6
172.1964,5.0901,178.2608,1.1351,172.1964,0.1074,0.8931,1.1928,TLF,Forward Lean,6
172.2048,5.1541,178.0933,1.1026,172.2048,0.1075,0.8932,1.3088,TLF,Forward Lean,6
172.3144,5.1141,178.0946,1.0811,172.3144,0.1073,0.8942,1.3084,TLF,Forward Lean,6
171.9649,5.176,177.9752,1.1216,171.9649,0.1071,0.8945,1.3914,TLF,Forward Lean,6
171.7159,5.1782,177.8646,1.1483,171.7159,0.1072,0.8953,1.4673,TLF,Forward Lean,6
171.6742,5.1136,177.8289,1.148,171.6742,0.1071,0.897,1.4906,TLF,Forward Lean,6
171.775,5.0923,177.8935,1.1386,171.775,0.1068,0.8971,1.4455,TLF,Forward Lean,6
160.0573,5.8163,176.4844,2.0125,160.0573,0.0712,0.9127,2.4923,TLF,Forward Lean,6
160.1884,5.8218,176.547,2.0122,160.1884,0.0714,0.9123,2.4467,TLF,Forward Lean,6
160.3441,5.8776,176.5419,2.0013,160.3441,0.0717,0.9121,2.452,TLF,Forward Lean,6
160.3068,5.9404,176.5554,2.0051,160.3068,0.0717,0.9112,2.4443,TLF,Forward Lean,6
160.4194,6.0129,176.5762,2.0038,160.4194,0.072,0.9098,2.4318,TLF,Forward Lean,6
160.3817,5.9892,176.5319,2.0016,160.3817,0.072,0.9109,2.4651,TLF,Forward Lean,6
160.7173,6.0595,176.5372,1.968,160.7173,0.0722,0.9095,2.4656,TLF,Forward Lean,6
160.3262,6.0049,176.6217,2.0182,160.3262,0.0719,0.9103,2.4051,TLF,Forward Lean,6
160.2748,5.9786,176.6342,2.0205,160.2748,0.0717,0.9111,2.3971,TLF,Forward Lean,6
160.3131,5.9927,176.6132,2.0138,160.3131,0.0717,0.9111,2.413,TLF,Forward Lean,6
160.4783,6.0297,176.5737,1.9963,160.4783,0.072,0.9105,2.44,TLF,Forward Lean,6
160.5106,6.0561,176.5692,1.995,160.5106,0.0721,0.9101,2.4393,TLF,Forward Lean,6
160.2829,6.068,176.5092,2.0165,160.2829,0.0722,0.9105,2.4825,TLF,Forward Lean,6
160.1801,6.1467,176.5051,2.0174,160.1801,0.0718,0.9088,2.4824,TLF,Forward Lean,6
169.5498,5.9102,177.0208,1.4442,169.5498,0.1111,0.9029,2.0797,TLF,Forward Lean,6
169.254,5.9988,176.8289,1.457,169.254,0.1105,0.9017,2.2121,TLF,Forward Lean,6
166.6504,5.9586,176.6741,1.5871,166.6504,0.0912,0.9034,2.318,TLF,Forward Lean,6
165.6988,5.8068,176.6449,1.6519,165.6988,0.087,0.9075,2.3537,TLF,Forward Lean,6
163.9715,5.7193,176.646,1.784,163.9715,0.0813,0.9097,2.3552,TLF,Forward Lean,6
161.7637,5.4721,176.7609,2.0049,161.7637,0.0775,0.9151,2.2871,TLF,Forward Lean,6
159.7382,5.508,176.7973,2.0709,159.7382,0.0706,0.9142,2.2568,TLF,Forward Lean,6
159.5546,5.5105,176.794,2.0931,159.5546,0.0706,0.9144,2.2586,TLF,Forward Lean,6
159.7971,5.4985,176.8116,2.0854,159.7971,0.0713,0.9147,2.2486,TLF,Forward Lean,6
159.5618,5.4996,176.7944,2.102,159.5618,0.071,0.915,2.2606,TLF,Forward Lean,6
159.2439,5.6329,176.7445,2.13,159.2439,0.0708,0.9135,2.3021,TLF,Forward Lean,6
159.4857,5.6723,176.5845,2.0856,159.4857,0.0709,0.9142,2.4168,TLF,Forward Lean,6
159.5129,5.718,176.5848,2.0838,159.5129,0.071,0.9136,2.4188,TLF,Forward Lean,6
152.4648,17.2243,145.6262,-0.6902,152.4648,0.058,0.8859,26.2282,TLL,Lateral Tilt Left,6
144.178,17.1894,143.486,-0.0765,144.178,0.0634,0.8829,26.7416,TLL,Lateral Tilt Left,6
154.9512,16.6909,142.6517,-1.4963,154.9512,0.0702,0.8881,26.9513,TLL,Lateral Tilt Left,6
132.6809,15.6683,140.385,0.928,132.6809,0.0692,0.9053,25.6592,TLL,Lateral Tilt Left,6
135.4975,16.2532,141.3773,0.7164,135.4975,0.0699,0.8994,25.5905,TLL,Lateral Tilt Left,6
135.0206,16.5491,141.6492,0.8285,135.0206,0.0718,0.8936,25.1145,TLL,Lateral Tilt Left,6
130.7619,16.0091,142.0152,1.363,130.7619,0.0698,0.9055,24.7912,TLL,Lateral Tilt Left,6
131.3601,15.6718,142.4736,1.3698,131.3601,0.0711,0.9159,24.3934,TLL,Lateral Tilt Left,6
131.6682,15.6842,142.4452,1.3359,131.6682,0.0714,0.9168,24.4063,TLL,Lateral Tilt Left,6
132.5782,15.7916,142.5784,1.2276,132.5782,0.0707,0.9152,24.444,TLL,Lateral Tilt Left,6
132.2873,15.6336,142.4113,1.261,132.2873,0.0717,0.9196,24.4329,TLL,Lateral Tilt Left,6
131.2487,15.4809,142.3938,1.3898,131.2487,0.0719,0.9232,24.4237,TLL,Lateral Tilt Left,6
131.0497,15.5578,142.5677,1.4273,131.0497,0.0715,0.9219,24.352,TLL,Lateral Tilt Left,6
130.8892,15.5815,142.5988,1.4372,130.8892,0.0708,0.9217,24.3636,TLL,Lateral Tilt Left,6
131.1521,15.5758,142.3595,1.3928,131.1521,0.0717,0.923,24.3602,TLL,Lateral Tilt Left,6
130.4503,15.5548,141.9946,1.4424,130.4503,0.0721,0.9242,24.707,TLL,Lateral Tilt Left,6
130.0792,15.7193,141.9738,1.4527,130.0792,0.0705,0.9193,24.623,TLL,Lateral Tilt Left,6
129.4645,15.7978,141.8965,1.4859,129.4645,0.069,0.9184,24.6136,TLL,Lateral Tilt Left,6
129.23,15.791,141.9106,1.5194,129.23,0.0692,0.9189,24.612,TLL,Lateral Tilt Left,6
130.1702,15.7592,141.8944,1.4195,130.1702,0.0699,0.9203,24.5816,TLL,Lateral Tilt Left,6
129.9761,15.7554,141.8754,1.4439,129.9761,0.07,0.9204,24.6009,TLL,Lateral Tilt Left,6
129.5251,15.7544,141.9248,1.5025,129.5251,0.07,0.9199,24.5646,TLL,Lateral Tilt Left,6
128.8712,15.4979,141.7151,1.5756,128.8712,0.0709,0.9254,24.5347,TLL,Lateral Tilt Left,6
130.1362,15.5989,141.7303,1.4565,130.1362,0.0725,0.9285,24.8418,TLL,Lateral Tilt Left,6
129.9411,15.7147,141.7388,1.4737,129.9411,0.0721,0.9256,24.8849,TLL,Lateral Tilt Left,6
130.348,15.6942,141.9184,1.4329,130.348,0.0714,0.9245,24.7167,TLL,Lateral Tilt Left,6
130.0365,15.7297,141.9372,1.4726,130.0365,0.0714,0.9234,24.685,TLL,Lateral Tilt Left,6
129.8252,15.7348,141.8165,1.4921,129.8252,0.0718,0.9235,24.6721,TLL,Lateral Tilt Left,6
130.9961,16.0864,142.0006,1.3923,130.9961,0.0729,0.9168,24.8071,TLL,Lateral Tilt Left,6
130.4398,15.698,141.8819,1.4277,130.4398,0.072,0.9234,24.632,TLL,Lateral Tilt Left,6
152.2391,8.8763,147.0947,2.3687,152.2391,0.0272,0.9313,22.4528,TLR,Lateral Tilt Right,6
162.9354,8.8326,146.7698,2.6378,162.9354,0.0343,0.9312,22.6971,TLR,Lateral Tilt Right,6
166.6868,9.313,146.0623,2.9771,166.6868,0.0405,0.9472,23.4842,TLR,Lateral Tilt Right,6
173.1616,9.071,145.5479,2.8223,173.1616,0.0428,0.9376,23.4577,TLR,Lateral Tilt Right,6
179.3719,9.0381,144.5487,2.4163,179.3719,0.041,0.9329,24.151,TLR,Lateral Tilt Right,6
178.2306,8.9848,143.9784,2.3386,178.2306,0.0416,0.9272,24.3013,TLR,Lateral Tilt Right,6
173.4048,9.2806,141.9667,2.4445,173.4048,0.0469,0.9309,25.5271,TLR,Lateral Tilt Right,6
177.5647,9.3533,142.0938,2.8146,177.5647,0.0485,0.9298,25.4473,TLR,Lateral Tilt Right,6
179.3769,9.5824,142.2581,2.8136,179.3769,0.0466,0.9352,25.2473,TLR,Lateral Tilt Right,6
179.4114,9.5468,141.9489,2.8186,179.4114,0.0451,0.9342,25.3262,TLR,Lateral Tilt Right,6
177.4025,9.3767,142.0204,2.8604,177.4025,0.044,0.9301,25.2404,TLR,Lateral Tilt Right,6
177.6661,9.6977,141.8481,2.97,177.6661,0.0457,0.934,25.2042,TLR,Lateral Tilt Right,6
176.6575,9.6564,141.5339,3.0958,176.6575,0.0464,0.9313,25.4526,TLR,Lateral Tilt Right,6
176.7628,9.761,141.5291,3.0701,176.7628,0.0461,0.9323,25.4178,TLR,Lateral Tilt Right,6
177.4612,9.7398,141.5162,3.0097,177.4612,0.0459,0.9322,25.4527,TLR,Lateral Tilt Right,6
159.2029,9.2378,141.5111,1.7921,159.2029,0.059,0.9161,25.2953,TLR,Lateral Tilt Right,6
150.7562,8.687,141.5501,1.0122,150.7562,0.0633,0.8993,25.1234,TLR,Lateral Tilt Right,6
149.6599,8.5999,141.6508,0.9351,149.6599,0.0671,0.8946,25.0391,TLR,Lateral Tilt Right,6
147.2293,8.4185,141.6214,0.6594,147.2293,0.0675,0.8902,25.004,TLR,Lateral Tilt Right,6
147.9788,8.1978,141.7966,0.7615,147.9788,0.0707,0.8868,24.9621,TLR,Lateral Tilt Right,6
148.4873,8.0951,141.8502,0.8243,148.4873,0.0713,0.8848,24.9429,TLR,Lateral Tilt Right,6
148.4532,8.1208,142.0102,0.7856,148.4532,0.07,0.8818,24.7858,TLR,Lateral Tilt Right,6
148.3431,8.0447,141.8642,0.7975,148.3431,0.0707,0.878,24.7922,TLR,Lateral Tilt Right,6
149.2464,8.0493,142.012,0.895,149.2464,0.0711,0.8791,24.7172,TLR,Lateral Tilt Right,6
149.7741,8.0595,142.1262,0.9419,149.7741,0.0708,0.8778,24.6237,TLR,Lateral Tilt Right,6
150.3092,8.0245,142.16,0.9983,150.3092,0.0704,0.8769,24.5954,TLR,Lateral Tilt Right,6
150.5423,7.9688,142.1815,1.0249,150.5423,0.0705,0.8764,24.6021,TLR,Lateral Tilt Right,6
151.7707,8.0048,142.0766,1.1898,151.7707,0.0707,0.8789,24.7122,TLR,Lateral Tilt Right,6
152.1767,8.0531,142.1096,1.2347,152.1767,0.0706,0.8801,24.6882,TLR,Lateral Tilt Right,6
152.5729,8.0312,141.9794,1.3081,152.5729,0.0712,0.8816,24.8631,TLR,Lateral Tilt Right,6
174.5705,4.2669,179.1676,1.0291,174.5705,0.1284,0.931,0.6359,TUP,Good Posture,6
175.1585,4.2999,179.0324,0.8478,175.1585,0.1255,0.9309,0.7392,TUP,Good Posture,6
167.0649,8.0326,175.3763,1.3403,167.0649,0.0927,0.8467,3.4229,TUP,Good Posture,6
168.485,8.4157,175.4107,1.1718,168.485,0.0972,0.8371,3.3437,TUP,Good Posture,6
168.9006,8.3547,175.1872,1.0585,168.9006,0.0967,0.8388,3.4985,TUP,Good Posture,6
168.6275,8.3302,175.2082,1.1121,168.6275,0.097,0.8381,3.4609,TUP,Good Posture,6
168.7912,8.2092,175.1877,1.0804,168.7912,0.097,0.8399,3.4536,TUP,Good Posture,6
168.9769,8.1765,175.1247,1.0426,168.9769,0.0974,0.8407,3.5026,TUP,Good Posture,6
169.3024,8.0726,175.1049,0.989,169.3024,0.0978,0.8416,3.4863,TUP,Good Posture,6
169.7428,7.9612,175.1729,0.9257,169.7428,0.0978,0.8428,3.4242,TUP,Good Posture,6
170.0551,7.9629,175.1386,0.865,170.0551,0.0976,0.843,3.4513,TUP,Good Posture,6
170.3541,7.8925,175.0847,0.8011,170.3541,0.0971,0.8448,3.4944,TUP,Good Posture,6
170.35,7.8478,175.0908,0.803,170.35,0.0972,0.846,3.4945,TUP,Good Posture,6
170.444,7.9018,175.1051,0.7847,170.444,0.0966,0.8454,3.4943,TUP,Good Posture,6
170.6756,7.657,175.2158,0.7566,170.6756,0.0956,0.8488,3.3998,TUP,Good Posture,6
170.7399,7.6866,175.264,0.7621,170.7399,0.0966,0.8486,3.3769,TUP,Good Posture,6
170.6425,7.6711,175.2441,0.7591,170.6425,0.0946,0.8488,3.3841,TUP,Good Posture,6
170.7402,7.6768,175.3243,0.7566,170.7402,0.0947,0.8486,3.3275,TUP,Good Posture,6
170.8871,7.6257,175.3383,0.7364,170.8871,0.0949,0.8494,3.3105,TUP,Good Posture,6
170.5865,7.6274,175.3876,0.795,170.5865,0.095,0.849,3.2755,TUP,Good Posture,6
170.4926,7.6568,175.2994,0.8077,170.4926,0.0964,0.8495,3.3492,TUP,Good Posture,6
170.246,7.6782,175.1991,0.8251,170.246,0.0956,0.8497,3.4289,TUP,Good Posture,6
170.1236,7.6757,175.1651,0.8396,170.1236,0.0955,0.8501,3.4522,TUP,Good Posture,6
169.9532,7.6386,175.1785,0.8752,169.9532,0.0961,0.8509,3.4452,TUP,Good Posture,6
169.9826,7.6721,175.2493,0.8558,169.9826,0.0932,0.8489,3.3715,TUP,Good Posture,6
170.1278,7.6454,175.3031,0.845,170.1278,0.0937,0.8492,3.3352,TUP,Good Posture,6
170.3674,7.6822,175.2499,0.7937,170.3674,0.0933,0.8489,3.3749,TUP,Good Posture,6
170.3902,7.6591,175.2809,0.8031,170.3902,0.0942,0.8496,3.3659,TUP,Good Posture,6
170.4183,7.6727,175.239,0.787,170.4183,0.0936,0.8495,3.3934,TUP,Good Posture,6
170.5214,7.7334,175.2493,0.7835,170.5214,0.0951,0.849,3.4049,TUP,Good Posture,6
170.507,7.7599,175.2592,0.7741,170.507,0.0934,0.8477,3.3785,TUP,Good Posture,6
170.5478,7.7073,175.3859,0.793,170.5478,0.094,0.8479,3.292,TUP,Good Posture,6
147.4573,0.5277,178.0794,4.8992,147.4573,0.0866,0.9546,1.3395,TUP,Good Posture,6
149.707,0.7318,177.8506,4.5462,149.707,0.0847,0.9262,1.5266,TUP,Good Posture,6
149.6454,0.9303,177.6044,4.3827,149.6454,0.081,0.9205,1.7056,TUP,Good Posture,6
155.6344,1.7045,177.6684,3.4963,155.6344,0.0778,0.9062,1.668,TUP,Good Posture,6
160.4341,2.4896,177.9683,2.7864,160.4341,0.0757,0.893,1.4643,TUP,Good Posture,6
167.0363,3.0198,178.4794,1.8289,167.0363,0.0731,0.884,1.0847,TUP,Good Posture,6
165.9497,3.5555,178.9597,2.0276,165.9497,0.0779,0.8765,0.7363,TUP,Good Posture,6
174.3683,3.8367,178.8352,1.2075,174.3683,0.102,0.8695,0.8264,TUP,Good Posture,6
168.1026,4.6666,179.4979,-2.1574,168.1026,0.1092,0.8532,0.3523,TUP,Good Posture,6
169.2823,5.0789,179.3759,-1.9352,169.2823,0.1104,0.8424,0.433,TUP,Good Posture,6
167.1283,4.8973,179.5808,-2.4504,167.1283,0.1136,0.8459,0.2913,TUP,Good Posture,6
171.675,4.799,179.8935,-1.6037,171.675,0.1122,0.8502,0.0739,TUP,Good Posture,6
174.333,4.9057,179.9028,-1.1372,174.333,0.1132,0.8496,0.0676,TUP,Good Posture,6
175.2152,5.2165,179.79,-0.9923,175.2152,0.114,0.8446,0.1471,TUP,Good Posture,6
175.8553,5.168,179.827,-0.848,175.8553,0.1126,0.8454,0.1211,TUP,Good Posture,6
176.315,5.308,179.6658,-0.8079,176.315,0.1153,0.8437,0.2347,TUP,Good Posture,6
176.5834,5.6066,179.6473,-0.7549,176.5834,0.1148,0.8391,0.2491,TUP,Good Posture,6
176.9237,5.5715,179.7317,-0.6676,176.9237,0.1144,0.8397,0.1894,TUP,Good Posture,6
177.4629,5.4865,179.6733,-0.5686,177.4629,0.1138,0.8419,0.2307,TUP,Good Posture,6
177.8645,5.4912,179.6845,-0.4867,177.8645,0.1138,0.8417,0.2227,TUP,Good Posture,6
178.1777,5.3529,179.6723,-0.4221,178.1777,0.1125,0.844,0.2303,TUP,Good Posture,6
178.7732,5.3609,179.5769,-0.3238,178.7732,0.1125,0.8443,0.2972,TUP,Good Posture,6
179.4629,5.3431,179.4645,-0.2102,179.4629,0.1123,0.8459,0.3762,TUP,Good Posture,6
179.9653,5.2504,179.3761,-0.1273,179.9653,0.1111,0.8484,0.4366,TUP,Good Posture,6
179.4136,5.271,179.2569,-0.0297,179.4136,0.1085,0.8486,0.5157,TUP,Good Posture,6
179.0706,5.3702,179.1949,0.023,179.0706,0.106,0.847,0.5555,TUP,Good Posture,6
177.039,5.0474,179.1941,0.4035,177.039,0.1073,0.8538,0.554,TUP,Good Posture,6
176.3798,4.7705,179.2132,0.5454,176.3798,0.1103,0.8602,0.5429,TUP,Good Posture,6
175.6607,4.2177,179.2526,0.7094,175.6607,0.1132,0.8721,0.519,TUP,Good Posture,6
174.7916,3.9002,179.2778,0.8814,174.7916,0.1127,0.8791,0.5026,TUP,Good Posture,6
156.8454,5.3503,178.2265,1.6196,156.8454,0.0444,0.9749,1.2004,TUP,Good Posture,6
166.6979,5.4632,177.9829,0.9389,166.6979,0.048,0.9709,1.3632,TUP,Good Posture,6
176.91,5.5703,177.4622,0.0538,176.91,0.0558,0.9703,1.7131,TUP,Good Posture,6
162.2562,5.4808,177.0928,-2.651,162.2562,0.0752,0.9729,1.9597,TUP,Good Posture,6
163.6848,5.4924,176.5966,-2.753,163.6848,0.0816,0.9745,2.2985,TUP,Good Posture,6
167.5667,5.7155,176.6096,-2.159,167.5667,0.0792,0.9677,2.2816,TUP,Good Posture,6
174.1241,6.1294,176.2013,-1.3529,174.1241,0.0805,0.9577,2.5537,TUP,Good Posture,6
174.7825,6.0996,176.2168,-1.2603,174.7825,0.0806,0.9572,2.5549,TUP,Good Posture,6
175.1113,5.999,176.2589,-1.2129,175.1113,0.0808,0.9592,2.536,TUP,Good Posture,6
175.2973,6.0095,176.2762,-1.1652,175.2973,0.0795,0.9586,2.5384,TUP,Good Posture,6
175.7313,6.0264,176.2084,-1.111,175.7313,0.0792,0.9585,2.5843,TUP,Good Posture,6
176.1708,6.0966,176.3102,-1.0155,176.1708,0.0776,0.9559,2.5123,TUP,Good Posture,6
176.4383,6.0672,176.3368,-0.9685,176.4383,0.077,0.9562,2.505,TUP,Good Posture,6
176.5261,6.0913,176.3402,-0.9592,176.5261,0.0772,0.9555,2.5039,TUP,Good Posture,6
176.569,6.1508,176.2918,-0.9424,176.569,0.0758,0.9541,2.5267,TUP,Good Posture,6
176.1456,6.1253,176.3911,-1.0161,176.1456,0.0782,0.9538,2.4628,TUP,Good Posture,6
176.3481,5.8517,176.421,-0.995,176.3481,0.079,0.9597,2.432,TUP,Good Posture,6
176.9885,5.7314,176.2585,-0.9166,176.9885,0.0779,0.9633,2.5265,TUP,Good Posture,6
177.2345,5.7518,176.3703,-0.8667,177.2345,0.0778,0.9622,2.4502,TUP,Good Posture,6
177.2991,5.7646,176.3387,-0.8702,177.2991,0.0785,0.9618,2.4588,TUP,Good Posture,6
173.7401,6.8669,176.5389,0.5915,173.7401,0.1211,0.9075,2.609,TUP,Good Posture,6
173.2428,6.7896,176.6136,0.7074,173.2428,0.1203,0.909,2.5544,TUP,Good Posture,6
172.6133,6.6753,177.0953,0.9397,172.6133,0.1202,0.9085,2.1875,TUP,Good Posture,6
174.0043,6.375,177.8899,0.7879,174.0043,0.1163,0.9098,1.5754,TUP,Good Posture,6
174.6592,6.3233,178.0799,0.6888,174.6592,0.1154,0.91,1.4371,TUP,Good Posture,6
174.9212,6.3177,178.1566,0.6497,174.9212,0.1151,0.9102,1.3922,TUP,Good Posture,6
